,dt_time,temp,rh,pm2.5cnc,deviceid,pm10cnc
0,2020-11-01 00:00:00,27.725806451612907,46.29032258064516,84.25806451612904,98F4ABDCCC49,93.59677419354837
1,2020-11-01 01:00:00,26.65079365079365,49.33333333333334,94.15873015873017,98F4ABDCCC49,105.17460317460319
2,2020-11-01 02:00:00,25.777777777777782,53.22222222222222,94.74603174603176,98F4ABDCCC49,105.44444444444444
3,2020-11-01 03:00:00,24.984126984126984,57.19047619047619,99.2698412698413,98F4ABDCCC49,110.3174603174603
4,2020-11-01 04:00:00,24.20967741935484,60.75806451612904,109.64516129032258,98F4ABDCCC49,122.11290322580645
5,2020-11-01 05:00:00,24.0,61.0952380952381,137.11111111111111,98F4ABDCCC49,153.95238095238096
6,2020-11-01 06:00:00,24.0,63.01587301587302,148.33333333333334,98F4ABDCCC49,168.01587301587298
7,2020-11-01 07:00:00,25.444444444444446,57.98412698412698,135.01587301587298,98F4ABDCCC49,151.95238095238096
8,2020-11-01 08:00:00,30.435483870967737,42.435483870967744,89.67741935483869,98F4ABDCCC49,100.22580645161291
9,2020-11-01 09:00:00,35.476190476190474,30.25396825396825,63.46031746031746,98F4ABDCCC49,74.46031746031746
10,2020-11-01 10:00:00,39.285714285714285,21.746031746031747,49.26984126984127,98F4ABDCCC49,61.936507936507944
11,2020-11-01 11:00:00,41.5,16.951612903225804,39.903225806451616,98F4ABDCCC49,49.887096774193544
12,2020-11-01 12:00:00,43.193548387096776,15.661290322580646,46.435483870967744,98F4ABDCCC49,57.79032258064516
13,2020-11-01 13:00:00,39.079365079365076,21.349206349206348,49.03174603174603,98F4ABDCCC49,61.98412698412698
14,2020-11-01 14:00:00,37.53968253968254,25.857142857142854,49.6031746031746,98F4ABDCCC49,62.492063492063494
15,2020-11-01 15:00:00,36.483870967741936,24.661290322580644,41.25806451612903,98F4ABDCCC49,51.612903225806456
16,2020-11-01 16:00:00,35.0,24.66666666666667,36.03174603174603,98F4ABDCCC49,44.936507936507944
17,2020-11-01 17:00:00,32.95238095238095,31.380952380952376,45.85714285714285,98F4ABDCCC49,57.87301587301587
18,2020-11-01 18:00:00,31.063492063492063,41.26984126984127,54.952380952380956,98F4ABDCCC49,68.73015873015873
19,2020-11-01 19:00:00,30.064516129032263,44.82258064516129,67.66129032258064,98F4ABDCCC49,78.38709677419354
20,2020-11-01 20:00:00,29.0,48.444444444444436,72.1111111111111,98F4ABDCCC49,82.01587301587301
21,2020-11-01 21:00:00,28.34920634920635,52.3968253968254,101.984126984127,98F4ABDCCC49,114.7936507936508
22,2020-11-01 22:00:00,28.548387096774192,52.79032258064516,87.83870967741936,98F4ABDCCC49,97.30645161290323
23,2020-11-01 23:00:00,28.031746031746028,51.111111111111114,88.49206349206351,98F4ABDCCC49,98.77777777777777
24,2020-11-02 00:00:00,27.661290322580644,50.887096774193544,86.61290322580645,98F4ABDCCC49,97.62903225806451
25,2020-11-02 01:00:00,26.761904761904763,55.492063492063494,98.74603174603176,98F4ABDCCC49,110.07936507936508
26,2020-11-02 02:00:00,27.0,58.22222222222222,99.15873015873017,98F4ABDCCC49,111.38095238095238
27,2020-11-02 03:00:00,26.968253968253972,58.80952380952381,107.55555555555556,98F4ABDCCC49,122.55555555555556
28,2020-11-02 04:00:00,26.951612903225808,57.451612903225815,109.41935483870968,98F4ABDCCC49,122.30645161290323
29,2020-11-02 05:00:00,27.0,56.82258064516129,120.27419354838709,98F4ABDCCC49,133.67741935483872
30,2020-11-02 06:00:00,27.46031746031746,56.03174603174603,114.984126984127,98F4ABDCCC49,127.04761904761904
31,2020-11-02 07:00:00,27.887096774193548,56.145161290322584,117.11290322580645,98F4ABDCCC49,130.08064516129033
32,2020-11-02 08:00:00,29.66666666666667,51.523809523809526,113.85714285714286,98F4ABDCCC49,126.6825396825397
33,2020-11-02 09:00:00,33.904761904761905,41.126984126984134,105.66666666666669,98F4ABDCCC49,116.41269841269842
34,2020-11-02 10:00:00,37.564516129032256,30.048387096774192,93.64516129032258,98F4ABDCCC49,102.61290322580645
35,2020-11-02 11:00:00,39.93650793650794,21.285714285714285,84.36507936507937,98F4ABDCCC49,92.3174603174603
36,2020-11-02 12:00:00,40.444444444444436,20.015873015873016,88.04761904761904,98F4ABDCCC49,96.6031746031746
37,2020-11-02 13:00:00,42.403225806451616,16.693548387096776,73.0806451612903,98F4ABDCCC49,79.5
38,2020-11-02 14:00:00,42.746031746031754,17.031746031746028,71.49206349206351,98F4ABDCCC49,78.07936507936508
39,2020-11-02 15:00:00,38.80645161290322,28.161290322580644,81.43548387096773,98F4ABDCCC49,88.80645161290323
40,2020-11-02 16:00:00,35.17460317460318,37.23809523809524,91.93650793650794,98F4ABDCCC49,101.3174603174603
41,2020-11-02 17:00:00,33.904761904761905,40.03174603174603,92.23809523809523,98F4ABDCCC49,102.6031746031746
42,2020-11-02 18:00:00,32.11290322580645,48.693548387096776,107.14516129032258,98F4ABDCCC49,119.72580645161291
43,2020-11-02 19:00:00,31.0,54.714285714285715,111.06349206349206,98F4ABDCCC49,124.4761904761905
44,2020-11-02 20:00:00,31.0,56.01587301587302,105.41269841269842,98F4ABDCCC49,117.30158730158729
45,2020-11-02 21:00:00,30.258064516129032,57.91935483870968,124.46774193548387,98F4ABDCCC49,138.96774193548387
46,2020-11-02 22:00:00,29.612903225806452,57.87096774193547,137.6451612903226,98F4ABDCCC49,153.6451612903226
47,2020-11-02 23:00:00,29.42857142857143,52.26984126984127,134.66666666666666,98F4ABDCCC49,151.61904761904762
