,dt_time,temp,rh,pm2.5cnc,deviceid,pm10cnc
0,2020-11-01 00:00:00,26.41269841269841,50.5079365079365,67.3809523809524,BCDDC263A33C,76.3174603174603
1,2020-11-01 01:00:00,26.0,52.17741935483871,61.016129032258064,BCDDC263A33C,72.2741935483871
2,2020-11-01 02:00:00,25.14516129032258,53.62903225806453,61.82258064516129,BCDDC263A33C,73.06451612903227
3,2020-11-01 03:00:00,25.0,55.952380952380956,59.87301587301587,BCDDC263A33C,71.69841269841271
4,2020-11-01 04:00:00,25.0,53.85714285714285,49.22222222222222,BCDDC263A33C,61.87301587301587
5,2020-11-01 05:00:00,25.0,55.596774193548384,47.354838709677416,BCDDC263A33C,59.225806451612904
6,2020-11-01 06:00:00,24.88888888888889,57.523809523809526,49.33333333333334,BCDDC263A33C,62.03174603174603
7,2020-11-01 07:00:00,25.26984126984127,58.746031746031754,53.87301587301587,BCDDC263A33C,67.42857142857143
8,2020-11-01 08:00:00,27.758064516129032,51.82258064516129,71.0806451612903,BCDDC263A33C,81.7258064516129
9,2020-11-01 09:00:00,30.476190476190478,40.84126984126985,70.04761904761905,BCDDC263A33C,80.69841269841271
10,2020-11-01 10:00:00,32.31746031746032,34.44444444444444,55.36507936507937,BCDDC263A33C,68.71428571428571
11,2020-11-01 11:00:00,33.80645161290323,34.516129032258064,62.774193548387096,BCDDC263A33C,72.95161290322581
12,2020-11-01 12:00:00,34.285714285714285,33.98412698412698,50.46031746031746,BCDDC263A33C,63.07936507936508
13,2020-11-01 13:00:00,34.0,34.285714285714285,50.317460317460316,BCDDC263A33C,62.936507936507944
14,2020-11-01 14:00:00,34.0,37.08064516129032,50.435483870967744,BCDDC263A33C,62.661290322580655
15,2020-11-01 15:00:00,34.0,33.01587301587302,40.333333333333336,BCDDC263A33C,48.92063492063492
16,2020-11-01 16:00:00,33.46031746031746,33.063492063492056,40.095238095238095,BCDDC263A33C,48.77777777777778
17,2020-11-01 17:00:00,31.682539682539684,42.587301587301596,51.20634920634921,BCDDC263A33C,64.0
18,2020-11-01 18:00:00,30.17460317460317,47.952380952380956,51.77777777777778,BCDDC263A33C,64.44444444444444
19,2020-11-01 19:00:00,29.0,52.145161290322584,51.17741935483871,BCDDC263A33C,64.14516129032258
20,2020-11-01 20:00:00,29.0,54.032258064516135,51.451612903225815,BCDDC263A33C,64.51612903225806
21,2020-11-01 21:00:00,28.33333333333333,56.03174603174603,56.22222222222222,BCDDC263A33C,68.53968253968254
22,2020-11-01 22:00:00,28.0,57.253968253968246,73.63492063492063,BCDDC263A33C,81.28571428571429
23,2020-11-01 23:00:00,28.0,57.29032258064516,82.56451612903227,BCDDC263A33C,89.35483870967742
24,2020-11-02 00:00:00,27.74603174603175,52.23809523809525,65.44444444444444,BCDDC263A33C,75.06349206349206
25,2020-11-02 01:00:00,27.0,54.33333333333334,70.65079365079364,BCDDC263A33C,78.22222222222223
26,2020-11-02 02:00:00,27.0,55.887096774193544,63.903225806451616,BCDDC263A33C,73.85483870967742
27,2020-11-02 03:00:00,27.0,58.03174603174603,64.2063492063492,BCDDC263A33C,74.03174603174604
28,2020-11-02 04:00:00,27.0,58.806451612903224,62.338709677419345,BCDDC263A33C,73.16129032258064
29,2020-11-02 05:00:00,27.0,56.53968253968254,58.28571428571429,BCDDC263A33C,70.28571428571429
30,2020-11-02 06:00:00,27.0,58.492063492063494,78.30158730158729,BCDDC263A33C,86.2063492063492
31,2020-11-02 07:00:00,27.274193548387093,59.725806451612904,93.51612903225808,BCDDC263A33C,101.01612903225808
32,2020-11-02 08:00:00,29.0,56.645161290322584,90.54838709677419,BCDDC263A33C,97.83870967741936
33,2020-11-02 09:00:00,30.984126984126984,51.20634920634921,91.22222222222223,BCDDC263A33C,99.14285714285714
34,2020-11-02 10:00:00,32.91935483870968,44.17741935483871,95.16129032258064,BCDDC263A33C,103.20967741935483
35,2020-11-02 11:00:00,35.09523809523809,32.52380952380953,82.74603174603175,BCDDC263A33C,89.58730158730158
36,2020-11-02 12:00:00,36.0,32.91935483870968,82.8225806451613,BCDDC263A33C,89.0
37,2020-11-02 13:00:00,36.0,38.33870967741935,79.43548387096773,BCDDC263A33C,84.5
38,2020-11-02 14:00:00,35.904761904761905,37.79365079365079,78.65079365079364,BCDDC263A33C,84.44444444444444
39,2020-11-02 15:00:00,35.0,40.03174603174603,85.84126984126982,BCDDC263A33C,91.96825396825396
40,2020-11-02 16:00:00,34.24193548387097,43.935483870967744,90.54838709677419,BCDDC263A33C,96.88709677419355
41,2020-11-02 17:00:00,32.58730158730159,51.349206349206355,91.61904761904762,BCDDC263A33C,99.17460317460319
42,2020-11-02 18:00:00,31.20634920634921,59.80952380952381,91.33333333333331,BCDDC263A33C,99.0
43,2020-11-02 19:00:00,30.322580645161292,63.25806451612904,94.83870967741936,BCDDC263A33C,102.48387096774192
44,2020-11-02 20:00:00,30.0,66.6190476190476,107.41269841269842,BCDDC263A33C,115.69841269841271
45,2020-11-02 21:00:00,29.984126984126984,68.14285714285714,115.69841269841271,BCDDC263A33C,125.5238095238095
46,2020-11-02 22:00:00,29.016129032258068,68.59677419354838,120.95161290322581,BCDDC263A33C,131.43548387096774
47,2020-11-02 23:00:00,29.0,62.714285714285715,121.0,BCDDC263A33C,132.11111111111111
48,2020-11-03 00:00:00,29.0,57.28571428571429,106.8095238095238,BCDDC263A33C,116.57142857142857
49,2020-11-03 01:00:00,28.080645161290327,56.887096774193544,98.58064516129032,BCDDC263A33C,107.83870967741936
